,symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
51,BNGO,2021-02-08,10.99,11.94,10.72,11.65,11.65,36409400.0,36409400.0,0.66,6.005,11.43667,"February 08, 21",0.06005
52,BNGO,2021-02-05,11.12,11.25,10.59,11.05,11.05,33221400.0,33221400.0,-0.07,-0.629,10.96333,"February 05, 21",-0.00629
53,BNGO,2021-02-04,11.56,11.6,11.01,11.18,11.18,28838200.0,28838200.0,-0.38,-3.287,11.26333,"February 04, 21",-0.03287
54,BNGO,2021-02-03,11.91,12.3,11.63,11.85,11.85,27913700.0,27913700.0,-0.06,-0.504,11.92667,"February 03, 21",-0.00504
55,BNGO,2021-02-02,12.49,12.7,11.35,12.02,12.02,61687100.0,61687100.0,-0.47,-3.763,12.02333,"February 02, 21",-0.03763
56,BNGO,2021-02-01,11.38,11.4,10.39,10.76,10.76,37774200.0,37774200.0,-0.62,-5.448,10.85,"February 01, 21",-0.05448
57,BNGO,2021-01-29,10.79,11.6,10.46,11.05,11.05,36886800.0,36886800.0,0.26,2.41,11.03667,"January 29, 21",0.0241
58,BNGO,2021-01-28,11.38,11.4,9.6,10.53,10.53,49227500.0,49227500.0,-0.85,-7.469,10.51,"January 28, 21",-0.07469
59,BNGO,2021-01-27,10.94,12.0,9.45,11.04,11.04,69710600.0,69710600.0,0.1,0.914,10.83,"January 27, 21",0.00914
60,BNGO,2021-01-26,13.43,13.85,11.88,12.21,12.21,78763400.0,78763400.0,-1.22,-9.084,12.64667,"January 26, 21",-0.09084
61,BNGO,2021-01-25,11.31,13.65,10.45,12.58,12.58,153702600.0,153702600.0,1.27,11.229,12.22667,"January 25, 21",0.11229
62,BNGO,2021-01-22,8.97,9.8,8.58,9.8,9.8,115879800.0,115879800.0,0.83,9.253,9.39333,"January 22, 21",0.09253
63,BNGO,2021-01-21,8.58,8.7,8.08,8.27,8.27,54406100.0,54406100.0,-0.31,-3.613,8.35,"January 21, 21",-0.03613
64,BNGO,2021-01-20,7.97,8.45,7.52,8.05,8.05,125881700.0,125881700.0,0.08,1.004,8.00667,"January 20, 21",0.01004
65,BNGO,2021-01-19,9.31,9.95,8.93,9.14,9.14,138334100.0,138334100.0,-0.17,-1.826,9.34,"January 19, 21",-0.01826
66,BNGO,2021-01-15,7.63,9.5,7.5,8.43,8.43,235730400.0,235730400.0,0.8,10.485,8.47667,"January 15, 21",0.10485
67,BNGO,2021-01-14,5.72,7.95,5.54,6.95,6.95,235016100.0,235016100.0,1.23,21.503,6.81333,"January 14, 21",0.21503
68,BNGO,2021-01-13,5.36,5.63,5.06,5.63,5.63,56183600.0,56183600.0,0.27,5.037,5.44,"January 13, 21",0.05037
69,BNGO,2021-01-12,5.8,5.85,5.25,5.36,5.36,60642700.0,60642700.0,-0.44,-7.586,5.48667,"January 12, 21",-0.07586
70,BNGO,2021-01-11,5.93,6.08,5.23,5.67,5.67,144458300.0,144458300.0,-0.26,-4.384,5.66,"January 11, 21",-0.04384
71,BNGO,2021-01-08,4.13,4.89,3.91,4.7,4.7,137183800.0,137183800.0,0.57,13.801,4.5,"January 08, 21",0.13801
72,BNGO,2021-01-07,4.93,5.18,4.72,5.0,5.0,92321300.0,92321300.0,0.07,1.42,4.96667,"January 07, 21",0.0142
73,BNGO,2021-01-06,4.6,5.79,4.39,4.77,4.77,170457300.0,170457300.0,0.17,3.696,4.98333,"January 06, 21",0.03696
74,BNGO,2021-01-05,5.3,5.84,4.28,4.95,4.95,236533800.0,236533800.0,-0.35,-6.604,5.02333,"January 05, 21",-0.06604
75,BNGO,2021-01-04,5.21,7.24,4.51,7.2,7.2,583898300.0,583898300.0,1.99,38.196,6.31667,"January 04, 21",0.38196
